	danceability	energy	loudness	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms
889	0.797	0.872	-6.727	0.0575	0.291	0.0	0.284	0.866	129.885	222427.0
890	0.409	0.626	-8.032	0.0363	0.556	0.0	0.415	0.305	170.949	400358.0
891	0.743	0.446	-7.807	0.0683	0.0039	0.118	0.337	0.278	123.596	232107.0
892	0.554	0.888	-6.664	0.087	0.107	0.0	0.291	0.82	126.701	267427.0
893	0.67	0.903	-5.796	0.0402	0.0129	0.0	0.331	0.953	136.193	357147.0
894	0.556	0.877	-4.926	0.0393	0.704	0.113	0.131	0.527	120.125	172253.0
895	0.503	0.468	-16.829	0.0374	0.0256	0.00134	0.0842	0.215	102.451	385893.0
896	0.294	0.745	-9.138	0.0461	0.05	0.125	0.676	0.347	134.364	210107.0
897	0.481	0.866	-7.143	0.0446	0.00892	0.0	0.097	0.426	150.427	167160.0
898	0.666	0.714	-9.448	0.0617	0.291	0.0212	0.128	0.69	89.018	226213.0
899	0.8	0.633	-4.875	0.0514	0.0901	0.0	0.0315	0.836	95.953	203360.0
900	0.65	0.908	-5.062	0.0345	0.0951	0.0	0.347	0.75	123.996	195209.0
901	0.285	0.846	-6.472	0.0438	0.0404	0.0	0.182	0.287	108.808	318227.0
902	0.544	0.552	-7.45	0.0991	0.67	4.57e-05	0.415	0.554	159.738	184516.0
903	0.664	0.837	-9.027	0.0497	0.107	0.0	0.293	0.732	125.628	228000.0
904	0.412	0.902	-11.6	0.405	0.0484	0.131	0.405	0.422	89.74	333893.0
905	0.488	0.335	-12.954	0.0387	0.909	0.0	0.939	0.294	115.149	226293.0
906	0.624	0.628	-9.846	0.0303	0.434	0.0	0.179	0.783	108.102	225493.0
907	0.393	0.434	-14.096	0.0318	0.48	0.00257	0.883	0.287	119.606	166600.0
908	0.678	0.656	-6.41	0.0381	0.00174	0.0	0.0631	0.485	123.207	257053.0
909	0.674	0.413	-7.816	0.0274	0.836	1.95e-05	0.098	0.503	124.893	237907.0
910	0.473	0.348	-11.1	0.0288	0.721	7.42e-05	0.0823	0.283	107.819	215853.0
911	0.814	0.768	-6.732	0.11	0.037	0.000112	0.0361	0.963	154.0	224800.0
912	0.669	0.308	-10.068	0.029	0.883	0.0	0.0984	0.52	64.934	121887.0
913	0.864	0.495	-7.036	0.037	0.591	0.000133	0.0992	0.72	129.062	244973.0
914	0.561	0.431	-8.81	0.0578	0.768	1.42e-05	0.106	0.137	143.875	242013.0
915	0.459	0.681	-8.773	0.0794	0.254	0.0	0.498	0.68	125.02	304440.0
916	0.497	0.693	-7.024	0.0565	0.19	0.0	0.215	0.358	111.539	296493.0
917	0.527	0.845	-5.34	0.0269	0.00575	0.000445	0.159	0.633	100.23	266653.0
918	0.267	0.864	-5.127	0.0481	0.0031	0.0	0.116	0.531	146.698	214987.0
919	0.621	0.704	-7.513	0.0282	0.00721	0.000165	0.355	0.547	98.997	297333.0
920	0.302	0.317	-17.037	0.0313	0.366	0.132	0.39	0.461	100.809	229337.0
921	0.592	0.729	-4.156	0.0448	0.022	0.0	0.0653	0.709	116.03	236267.0
922	0.723	0.872	-3.617	0.0586	0.192	0.000154	0.0814	0.544	128.038	204798.0
923	0.717	0.671	-5.077	0.0337	0.0018	2.54e-06	0.0921	0.699	110.054	160657.0
924	0.598	0.735	-10.882	0.0973	0.44	0.000215	0.681	0.615	111.129	321133.0
925	0.583	0.414	-16.409	0.0289	0.13	0.000616	0.064	0.532	97.542	309533.0
926	0.346	0.768	-5.695	0.0377	0.00603	0.38	0.0244	0.532	169.492	210160.0
927	0.2	0.00674	-32.036	0.0531	0.994	0.944	0.0998	0.0365	73.983	120000.0
928	0.423	0.862	-5.13	0.0695	0.00806	0.0	0.133	0.462	154.756	217760.0
929	0.491	0.583	-10.964	0.0376	0.185	0.0	0.406	0.908	150.566	183307.0
930	0.271	0.866	-4.072	0.0578	0.0489	0.000762	0.116	0.127	175.665	267987.0
931	0.593	0.439	-10.671	0.031	0.21	0.0246	0.111	0.0663	145.959	258671.0
932	0.703	0.444	-9.331	0.0417	0.559	0.0	0.0973	0.712	150.96	242947.0
933	0.508	0.834	-6.205	0.0386	0.0183	0.0	0.0732	0.774	139.131	216053.0
934	0.696	0.921	-3.755	0.0363	0.00314	5.24e-05	0.0842	0.714	119.001	294573.0
935	0.706	0.841	-3.956	0.0418	7.95e-05	0.0	0.0688	0.861	132.032	220227.0
936	0.818	0.456	-9.814	0.0348	0.527	0.00364	0.0811	0.716	117.389	254333.0
937	0.851	0.806	-4.62	0.0787	0.118	1.64e-06	0.121	0.787	118.999	237200.0
938	0.38	0.591	-11.966	0.0321	0.348	0.0146	0.127	0.22	113.003	372813.0
939	0.486	0.617	-7.115	0.0287	0.0954	3.23e-06	0.109	0.417	138.015	242373.0
940	0.461	0.276	-9.092	0.0277	0.761	0.0	0.108	0.237	92.915	276280.0
941	0.822	0.739	-4.541	0.0311	0.0264	4.26e-05	0.181	0.745	118.992	241933.0
942	0.467	0.324	-10.451	0.0255	0.615	0.0248	0.118	0.166	94.301	320267.0
943	0.699	0.76	-3.173	0.0677	0.00223	0.0	0.132	0.696	129.996	179640.0
944	0.54	0.429	-11.822	0.0285	0.000202	0.355	0.141	0.113	110.171	295516.0
945	0.573	0.902	-7.638	0.054	0.018	0.00125	0.0928	0.876	84.412	225280.0
946	0.792	0.625	-5.609	0.0536	0.00776	0.0018	0.329	0.37	103.967	173987.0
947	0.7	0.465	-6.815	0.358	0.544	0.0	0.606	0.719	108.102	151640.0
948	0.727	0.974	-2.261	0.0664	0.103	0.000532	0.174	0.965	79.526	235213.0
949	0.724	0.471	-11.143	0.0358	0.448	2.5e-06	0.218	0.442	97.211	295693.0
950	0.485	0.911	-5.749	0.0355	8.67e-05	0.0	0.092	0.568	89.956	249067.0
951	0.709	0.891	-3.688	0.0528	0.00144	0.0	0.034	0.886	141.04	214387.0
952	0.508	0.72	-5.908	0.0628	0.272	0.0	0.0563	0.472	79.983	261640.0
953	0.651	0.339	-11.917	0.0246	0.372	0.0141	0.0739	0.32	103.996	222120.0
954	0.493	0.59	-5.814	0.0392	0.339	0.0	0.121	0.502	169.908	226387.0
955	0.466	0.759	-4.978	0.199	0.0521	0.0	0.0587	0.328	160.033	264373.0
956	0.645	0.417	-7.022	0.029	0.543	0.0	0.0982	0.256	77.054	253080.0
957	0.762	0.692	-3.973	0.0438	0.113	0.0	0.094	0.397	114.906	208307.0
958	0.678	0.709	-10.647	0.207	0.0911	0.0	0.341	0.592	94.999	161333.0
959	0.653	0.604	-6.017	0.0278	0.0292	0.0	0.097	0.101	118.016	184400.0
960	0.692	0.711	-7.498	0.0317	0.225	0.0	0.12	0.875	125.135	216933.0
961	0.638	0.656	-5.886	0.0357	0.188	0.0	0.146	0.225	104.036	262467.0
962	0.806	0.607	-7.353	0.22	0.0531	0.0	0.0479	0.43	89.96	202227.0
963	0.48	0.486	-5.754	0.0447	0.046	0.0	0.107	0.265	80.051	227533.0
964	0.526	0.365	-12.605	0.028	0.0775	1.35e-05	0.0618	0.253	131.253	394133.0
965	0.644	0.549	-5.415	0.0285	0.0209	8.85e-06	0.134	0.167	90.04	253813.0
966	0.512	0.662	-6.797	0.0439	0.0275	0.0	0.118	0.472	180.114	228347.0
967	0.624	0.842	-5.285	0.0376	0.264	2.11e-05	0.181	0.257	111.037	342680.0
968	0.559	0.345	-13.496	0.0459	0.0576	0.000105	0.141	0.458	84.581	264307.0
969	0.583	0.829	-4.603	0.134	0.00864	0.0	0.0426	0.575	174.028	275987.0
970	0.587	0.622	-5.535	0.0303	0.0927	0.000636	0.2	0.231	107.943	277573.0
971	0.527	0.871	-7.013	0.0663	0.0053	0.000339	0.103	0.402	103.015	226773.0
972	0.496	0.821	-5.155	0.112	0.158	0.246	0.13	0.549	110.977	249013.0
973	0.723	0.725	-5.721	0.0328	0.0675	0.0733	0.38	0.422	128.0	230000.0
974	0.792	0.864	-3.04	0.0338	0.00503	1.64e-06	0.0375	0.832	103.932	204627.0
975	0.724	0.822	-4.374	0.0333	0.304	1.38e-05	0.0553	0.964	99.9	242733.0
976	0.673	0.886	-4.44	0.0431	0.185	0.0	0.0826	0.795	97.012	216773.0
977	0.753	0.357	-9.319	0.056	0.271	0.0	0.0592	0.286	137.178	245101.0
978	0.674	0.537	-10.971	0.0363	0.566	0.0	0.131	0.809	110.578	161533.0
979	0.52	0.709	-7.125	0.0352	0.247	1.78e-05	0.18	0.536	76.039	263560.0
980	0.677	0.671	-4.905	0.0361	0.004	5.07e-05	0.413	0.527	137.046	238920.0
981	0.654	0.22	-18.547	0.0365	0.543	1.52e-05	0.367	0.55	203.874	308637.0
982	0.69	0.404	-8.901	0.157	0.635	0.00832	0.112	0.684	91.334	234626.0
983	0.849	0.631	-4.241	0.0637	0.171	0.0	0.149	0.55	135.997	215304.0
984	0.649	0.699	-5.531	0.0846	0.76	0.00474	0.208	0.309	97.967	219413.0
985	0.707	0.562	-7.621	0.0305	0.124	1.58e-05	0.561	0.418	98.094	252026.0
986	0.633	0.762	-3.806	0.0339	0.0109	0.167	0.139	0.734	116.803	229267.0
987	0.663	0.784	-11.245	0.0438	0.125	0.00348	0.214	0.505	108.492	289067.0
988	0.514	0.243	-12.348	0.0288	0.752	0.00054	0.0822	0.388	171.816	260800.0
989	0.619	0.537	-9.719	0.196	0.0736	0.0	0.404	0.465	167.974	177143.0
990	0.91	0.585	-7.572	0.257	0.0536	0.0	0.127	0.599	129.011	165067.0
991	0.526	0.762	-12.437	0.0342	0.000972	0.000116	0.338	0.505	136.203	214400.0
992	0.408	0.582	-8.305	0.0508	0.218	0.0	0.159	0.365	114.926	230000.0
993	0.578	0.708	-7.258	0.0241	0.00717	0.0291	0.253	0.49	99.676	239347.0
994	0.778	0.824	-5.892	0.0707	0.284	0.0	0.405	0.758	100.024	218093.0
995	0.547	0.693	-8.786	0.0353	9.24e-05	5.46e-05	0.113	0.583	119.567	239227.0
996	0.911	0.551	-3.75	0.0449	0.132	4.12e-05	0.0863	0.969	92.887	265867.0
997										
998	0.956	0.254	-13.264	0.0551	0.156	0.0362	0.0362	0.8	102.071	228293.0
999	0.817	0.585	-4.688	0.0301	0.439	0.0	0.147	0.916	105.014	218440.0
1000	0.767	0.854	-6.947	0.0426	0.465	2.03e-06	0.485	0.963	149.206	234653.0
1001	0.583	0.873	-4.537	0.04	0.00187	0.0	0.12	0.293	76.041	259520.0
1002	0.585	0.52	-6.136	0.0712	0.124	7.01e-05	0.131	0.129	159.801	218147.0
1003	0.564	0.774	-9.424	0.0368	0.0135	0.00191	0.0861	0.657	100.894	277477.0
1004	0.618	0.67	-6.638	0.0441	0.199	0.000166	0.108	0.565	79.229	254840.0
1005	0.443	0.533	-5.956	0.0473	0.429	3.66e-06	0.332	0.596	183.791	222813.0
1006	0.624	0.85	-4.754	0.0756	0.00234	0.0	0.0621	0.615	98.525	210693.0
1007	0.446	0.764	-5.042	0.033	0.00135	0.0	0.099	0.543	172.094	223840.0
1008	0.751	0.731	-4.419	0.0308	0.0838	0.0	0.0556	0.973	97.007	216707.0
1009	0.63	0.782	-5.44	0.132	0.0828	0.0	0.034	0.418	140.144	247947.0
1010	0.624	0.512	-10.041	0.0297	0.541	0.00478	0.26	0.685	93.059	245560.0
1011	0.71	0.646	-5.674	0.056	0.0868	1.14e-06	0.197	0.735	124.43	205547.0
1012	0.857	0.468	-8.53	0.0476	0.00414	1.32e-05	0.269	0.843	89.119	183733.0
1013	0.764	0.709	-6.766	0.0348	0.163	0.0	0.334	0.786	124.043	234373.0
1014	0.29	0.827	-3.451	0.0362	0.000659	2.55e-06	0.301	0.45	167.086	493400.0
1015	0.551	0.402	-7.431	0.0262	0.676	0.0	0.0928	0.382	103.313	193200.0
1016	0.799	0.783	-3.896	0.0322	0.0346	0.0186	0.0757	0.586	127.041	184573.0
1017	0.707	0.642	-4.271	0.0337	0.204	0.0	0.0925	0.249	113.083	268120.0
1018	0.452	0.524	-10.108	0.0351	0.315	0.0	0.103	0.246	151.505	312360.0
1019	0.744	0.453	-11.977	0.0348	0.627	0.421	0.0898	0.122	103.773	239960.0
1020	0.872	0.872	-6.328	0.139	0.0476	0.00112	0.0543	0.809	116.948	223080.0
1021	0.674	0.347	-17.707	0.0364	0.396	1.05e-05	0.0916	0.647	102.013	267267.0
1022	0.798	0.629	-6.857	0.0735	0.00474	2.29e-05	0.324	0.4	130.002	284373.0
1023	0.309	0.649	-8.994	0.035	0.0158	0.00591	0.367	0.312	166.915	306440.0
1024	0.623	0.607	-5.113	0.0353	0.147	3.29e-06	0.227	0.614	89.654	243160.0
1025	0.657	0.666	-8.706	0.0337	0.202	2.59e-06	0.151	0.654	129.043	224173.0
1026	0.661	0.649	-7.668	0.0342	0.245	1.22e-05	0.11	0.388	100.893	311187.0
1027	0.649	0.647	-7.695	0.0452	0.0039	0.161	0.0686	0.405	125.02	337733.0
1028	0.545	0.686	-4.081	0.0665	0.00265	0.0	0.477	0.486	127.996	186493.0
1029	0.756	0.394	-7.321	0.0956	0.945	0.0371	0.12	0.197	70.027	127055.0
1030	0.685	0.832	-7.219	0.0499	0.221	8.61e-06	0.373	0.563	125.952	177625.0
1031	0.711	0.924	-3.398	0.0282	0.0156	0.0	0.114	0.912	108.033	248640.0
1032	0.656	0.291	-10.572	0.0293	0.872	0.0	0.114	0.298	103.971	232533.0
1033	0.539	0.583	-4.935	0.0275	0.108	0.0	0.111	0.337	86.063	328093.0
1034	0.74	0.783	-5.367	0.0427	0.0297	0.000308	0.123	0.812	100.011	212893.0
1035	0.754	0.854	-7.114	0.0363	0.00148	0.00692	0.0675	0.761	113.908	282840.0
1036	0.445	0.173	-11.068	0.0356	0.928	0.0	0.243	0.305	113.882	195773.0
1037	0.688	0.734	-4.569	0.0274	0.00462	0.0	0.0756	0.46	140.004	208493.0
1038	0.73	0.643	-7.811	0.0984	8.47e-05	0.0	0.203	0.492	141.961	186018.0
1039	0.276	0.715	-5.356	0.0432	0.00552	0.000417	0.201	0.173	137.028	230760.0
1040	0.604	0.366	-7.519	0.0282	0.578	0.0	0.133	0.13	141.981	224695.0
1041	0.42	0.574	-5.149	0.0292	0.238	0.000115	0.127	0.218	170.549	275667.0
1042	0.645	0.921	-5.256	0.0302	0.00809	1.08e-05	0.407	0.864	129.0	186440.0
1043	0.586	0.714	-6.414	0.0271	0.434	1.87e-05	0.32	0.593	107.964	183093.0
1044	0.417	0.505	-6.479	0.165	0.308	0.0	0.106	0.767	183.976	200870.0
1045	0.798	0.919	-3.28	0.333	0.0216	0.0	0.641	0.655	140.053	268605.0
1046	0.724	0.695	-5.226	0.0622	0.073	0.0	0.0889	0.235	139.0	224400.0
1047	0.692	0.711	-7.498	0.0317	0.225	0.0	0.12	0.875	125.135	216933.0
1048	0.65	0.686	-5.198	0.0314	0.514	0.000188	0.138	0.497	124.023	176147.0
1049	0.609	0.668	-5.738	0.026	0.195	0.0	0.219	0.319	105.419	230680.0
1050	0.743	0.873	-4.943	0.0507	0.14	0.0	0.142	0.965	125.005	238707.0
1051	0.447	0.694	-4.637	0.382	0.0293	5.46e-06	0.167	0.509	175.868	227853.0
1052	0.709	0.824	-8.824	0.0453	0.207	0.000307	0.0888	0.867	118.818	291293.0
1053	0.584	0.533	-7.11	0.0305	0.684	0.0	0.306	0.224	131.745	288427.0
1054	0.539	0.16	-13.285	0.0329	0.881	0.000268	0.105	0.322	81.446	183533.0
1055	0.812	0.784	-4.208	0.249	0.136	0.0	0.109	0.381	145.995	211644.0
1056	0.724	0.471	-11.143	0.0358	0.448	2.5e-06	0.218	0.442	97.211	295693.0
1057	0.587	0.711	-6.408	0.0876	0.0101	0.00621	0.221	0.303	123.95	160645.0
1058	0.588	0.845	-4.497	0.0377	0.00869	0.0	0.326	0.745	138.014	231560.0
1059	0.52	0.731	-5.338	0.0557	0.342	0.00101	0.311	0.662	173.93	167303.0
1060	0.65	0.685	-5.26	0.139	0.0272	3.56e-06	0.572	0.735	183.695	296960.0
1061	0.706	0.8	-6.333	0.0399	0.00584	0.0	0.0822	0.629	100.011	259333.0
1062	0.62	0.72	-11.575	0.0419	0.0199	0.0176	0.404	0.853	119.964	236067.0
1063	0.635	0.74	-4.439	0.0355	0.00465	0.0152	0.129	0.857	200.102	221293.0
1064	0.798	0.748	-6.287	0.0822	0.0296	0.0	0.22	0.835	116.0	248000.0
1065	0.389	0.84	-10.015	0.0442	0.0393	0.00155	0.085	0.493	176.589	262827.0
1066	0.607	0.567	-15.728	0.0302	0.00177	0.000151	0.212	0.858	106.495	167840.0
1067	0.511	0.574	-7.016	0.0273	0.0425	2.33e-05	0.105	0.161	119.917	280040.0
1068	0.464	0.963	-5.019	0.0662	0.000172	0.00215	0.0901	0.37	125.085	261133.0
1069	0.743	0.675	-4.267	0.0953	0.0251	0.000717	0.0685	0.59	92.909	214400.0
1070	0.454	0.913	-4.008	0.107	0.408	0.000271	0.248	0.521	137.688	293183.0
1071	0.833	0.934	-3.243	0.0313	0.343	7.55e-06	0.0521	0.964	121.879	268533.0
1072	0.748	0.414	-15.15	0.0405	0.069	0.0671	0.336	0.239	97.646	286160.0
1073	0.543	0.912	-10.71	0.0601	0.00162	2.1e-06	0.0565	0.836	103.731	256733.0
1074	0.39	0.649	-5.163	0.0345	0.172	0.0	0.216	0.144	121.16	299760.0
1075	0.48	0.61	-7.042	0.305	0.0456	0.0	0.313	0.297	90.034	255653.0
1076	0.899	0.421	-11.238	0.0511	0.202	4.94e-06	0.0864	0.852	109.148	276533.0
1077	0.764	0.705	-3.463	0.0284	0.259	8.92e-05	0.12	0.781	110.97	208667.0
1078	0.72	0.808	-5.627	0.0379	0.00793	0.0293	0.0634	0.869	126.041	307154.0
1079	0.776	0.763	-8.124	0.0534	0.182	0.00647	0.077	0.82	128.433	280000.0
1080	0.546	0.643	-4.069	0.0437	0.0745	0.0	0.213	0.704	181.838	229227.0
1081	0.671	0.426	-9.745	0.0293	0.359	9.07e-05	0.125	0.613	112.03	215906.0
1082	0.62	0.573	-11.893	0.0423	0.271	0.0	0.0607	0.897	81.548	231333.0
1083	0.49	0.724	-9.581	0.0366	0.00976	0.0046	0.159	0.292	125.812	337506.0
1084	0.585	0.776	-5.898	0.0459	0.0572	7.74e-06	0.3	0.427	77.987	244507.0
1085	0.94	0.654	-7.476	0.156	0.0837	5.42e-05	0.0409	0.799	134.976	157524.0
1086	0.659	0.691	-8.286	0.0911	0.00479	1.26e-05	0.0445	0.66	170.502	199667.0
1087	0.419	0.672	-6.353	0.092	0.623	0.0	0.412	0.304	105.212	316467.0
1088	0.687	0.691	-6.743	0.0378	0.325	0.000153	0.12	0.831	98.055	181687.0
1089	0.892	0.578	-5.025	0.15	0.112	0.000315	0.0897	0.621	108.703	236067.0
1090	0.721	0.939	-11.823	0.0376	0.115	3.79e-05	0.108	0.914	113.309	213573.0
1091	0.755	0.837	-2.718	0.142	0.0991	0.0	0.289	0.714	120.028	199693.0
1092	0.395	0.252	-13.589	0.0301	0.8	0.0	0.101	0.126	177.679	264333.0
1093	0.733	0.696	-5.813	0.0328	0.161	0.0	0.341	0.792	124.999	159360.0
1094	0.588	0.578	-10.908	0.0416	0.264	0.00612	0.673	0.0358	112.879	421861.0
1095	0.519	0.737	-8.7	0.0437	0.645	1.77e-06	0.271	0.668	82.999	248893.0
1096	0.802	0.781	-6.564	0.0368	0.0075	0.825	0.147	0.622	125.026	169920.0
1097	0.624	0.734	-4.876	0.0338	0.0245	0.0	0.113	0.219	116.949	188942.0
1098	0.718	0.758	-8.29	0.0703	0.238	0.00653	0.11	0.349	118.989	266179.0
1099	0.766	0.563	-7.516	0.0339	0.0263	0.683	0.115	0.964	126.007	230640.0
1100	0.381	0.831	-6.595	0.111	0.268	5.36e-06	0.318	0.404	111.367	376541.0
1101	0.511	0.454	-6.802	0.0314	0.45	0.000244	0.0865	0.142	138.308	406280.0
1102	0.25	0.136	-12.162	0.037	0.673	0.000157	0.107	0.0981	118.086	292333.0
1103	0.683	0.772	-7.907	0.0311	0.0222	0.0149	0.203	0.737	123.871	270373.0
1104	0.202	0.644	-5.212	0.0324	0.0979	0.0	0.109	0.252	85.04	267080.0
1105	0.557	0.533	-6.817	0.0252	0.0492	0.0	0.205	0.233	143.994	238733.0
1106	0.432	0.261	-12.591	0.0512	0.953	0.00342	0.0903	0.273	89.567	258653.0
1107	0.615	0.733	-4.808	0.0335	0.152	0.0	0.109	0.796	122.58	244587.0
1108	0.76	0.733	-6.704	0.0504	0.15	0.0	0.0647	0.611	111.975	225027.0
1109	0.623	0.669	-9.985	0.0412	0.211	3.2e-06	0.111	0.492	94.028	245200.0
1110	0.441	0.258	-11.227	0.0276	0.661	0.0	0.106	0.172	77.988	214827.0
1111	0.315	0.789	-6.407	0.0564	0.481	9.71e-06	0.105	0.431	129.172	153627.0
1112	0.535	0.681	-5.017	0.0364	0.088	2.17e-05	0.306	0.537	142.214	179907.0
1113	0.663	0.746	-3.567	0.0321	0.0697	0.0	0.0929	0.325	102.847	257427.0
1114	0.689	0.774	-4.528	0.0278	8.72e-05	0.0	0.0941	0.25	102.054	236600.0
1115	0.723	0.762	-4.759	0.0532	0.226	5.72e-06	0.117	0.591	120.038	226500.0
1116	0.83	0.564	-7.822	0.235	0.177	0.0	0.128	0.107	85.042	129882.0
1117	0.629	0.841	-7.822	0.0314	0.13	0.0	0.0614	0.81	92.318	216933.0
1118	0.616	0.597	-5.328	0.0415	0.691	0.0	0.104	0.362	165.508	224067.0
1119	0.743	0.697	-6.079	0.0276	0.000504	0.0126	0.106	0.585	103.642	218505.0
1120	0.495	0.487	-8.202	0.0391	0.681	0.0	0.109	0.589	183.275	197123.0
1121	0.81	0.538	-5.784	0.0356	0.528	0.0	0.0951	0.828	109.97	266840.0
1122	0.805	0.575	-12.227	0.0609	0.00106	0.811	0.0543	0.37	123.983	176765.0
1123	0.794	0.832	-4.862	0.0407	0.237	1.14e-05	0.203	0.871	107.657	196160.0
1124	0.535	0.0295	-25.024	0.0412	0.989	0.899	0.112	0.296	75.022	204871.0
1125	0.531	0.481	-11.709	0.06	0.699	0.0	0.0842	0.491	138.45	516893.0
1126	0.628	0.834	-6.341	0.0497	0.403	0.0	0.051	0.626	97.865	215507.0
1127	0.583	0.786	-3.142	0.0301	0.0208	0.0	0.188	0.573	123.055	258827.0
1128	0.731	0.664	-5.474	0.0302	0.00307	0.35	0.133	0.661	118.018	239267.0
1129	0.722	0.595	-9.928	0.0415	0.284	0.00054	0.0694	0.738	79.981	217827.0
1130	0.86	0.607	-6.706	0.042	0.0189	0.00816	0.0403	0.732	99.15	228533.0
1131	0.503	0.961	-5.819	0.0719	0.0056	0.0	0.0664	0.366	140.042	216401.0
1132	0.573	0.6	-6.814	0.0301	0.183	2.05e-06	0.38	0.448	78.937	210067.0
1133	0.646	0.77	-6.596	0.226	0.00249	0.0	0.0715	0.681	99.165	236133.0
1134	0.662	0.413	-7.357	0.0299	0.213	0.0	0.134	0.467	93.005	161385.0
1135	0.689	0.685	-5.153	0.0478	0.0921	0.0	0.119	0.398	160.067	294200.0
1136	0.439	0.422	-17.227	0.0409	0.0148	4.84e-05	0.0697	0.551	81.833	236933.0
1137	0.534	0.392	-7.636	0.0267	0.649	0.000227	0.0948	0.163	90.379	216533.0
1138	0.547	0.828	-9.178	0.034	0.0642	0.255	0.101	0.531	121.03	217213.0
1139	0.756	0.77	-3.502	0.0343	0.191	0.0	0.178	0.73	119.961	246467.0
1140	0.698	0.91	-6.563	0.0459	0.019	8.18e-05	0.11	0.716	112.112	240706.0
1141	0.484	0.368	-7.784	0.0341	0.74	3.82e-05	0.118	0.142	92.923	216480.0
1142	0.835	0.669	-5.582	0.0643	0.0336	6.92e-05	0.0535	0.542	122.668	267080.0
1143	0.548	0.889	-4.682	0.0382	0.00165	0.00109	0.197	0.425	90.048	198973.0
1144	0.777	0.512	-7.597	0.13	0.214	9.75e-05	0.0633	0.758	171.733	259933.0
1145	0.393	0.724	-5.54	0.0825	0.0676	0.0	0.205	0.147	89.684	196874.0
1146	0.685	0.594	-10.906	0.0289	0.294	3.69e-06	0.358	0.853	121.761	184160.0
1147	0.631	0.664	-9.197	0.0242	0.0498	0.00042	0.0696	0.407	100.618	268747.0
1148	0.764	0.705	-3.463	0.0284	0.259	8.92e-05	0.12	0.781	110.97	208667.0
1149	0.625	0.426	-8.4	0.0271	0.412	0.0	0.116	0.112	110.021	270333.0
1150	0.64	0.743	-4.08	0.0379	0.269	0.0	0.101	0.361	122.035	262533.0
1151	0.563	0.8	-3.473	0.0395	0.645	0.000164	0.115	0.428	163.981	232053.0
1152	0.801	0.725	-11.746	0.0635	0.01	0.87	0.175	0.659	113.033	465083.0
1153	0.962	0.662	-5.093	0.0578	0.0517	0.0	0.0799	0.801	126.007	218093.0
1154	0.509	0.538	-6.835	0.0379	0.306	5.03e-06	0.091	0.284	170.111	240600.0
1155	0.638	0.853	-3.839	0.0308	0.0151	0.0	0.0843	0.823	133.997	175773.0
1156	0.6	0.824	-9.864	0.027	0.171	0.000225	0.258	0.749	96.075	281853.0
1157	0.423	0.862	-5.13	0.0695	0.00806	0.0	0.133	0.462	154.756	217760.0
1158	0.629	0.726	-8.161	0.0251	0.0578	0.0115	0.355	0.892	104.114	240440.0
1159	0.678	0.933	-4.959	0.14	0.0734	0.0	0.0863	0.336	120.572	214720.0
1160	0.614	0.379	-10.48	0.0476	0.607	0.000464	0.0986	0.201	107.989	258987.0
1161	0.472	0.652	-10.171	0.0305	0.0131	1.12e-05	0.14	0.401	140.124	340200.0
1162	0.56	0.825	-3.862	0.0379	0.323	0.0	0.161	0.268	94.931	237493.0
1163	0.597	0.945	-3.845	0.0497	0.018	0.0	0.0654	0.939	147.908	232827.0
1164	0.607	0.82	-7.754	0.0597	0.0541	6.8e-05	0.269	0.768	126.988	207507.0
1165	0.797	0.415	-14.712	0.0395	0.467	3.92e-05	0.129	0.841	118.727	235227.0
1166	0.64	0.81	-10.19	0.033	0.031	2.22e-06	0.0492	0.804	122.868	247293.0
1167	0.667	0.655	-9.339	0.0367	0.0491	0.000894	0.0641	0.657	134.212	506400.0
1168	0.667	0.747	-7.059	0.189	0.337	0.0	0.115	0.918	86.917	203493.0
1169	0.428	0.276	-11.729	0.0312	0.732	5.33e-06	0.117	0.0382	99.195	280000.0
1170	0.535	0.344	-18.016	0.0496	0.182	0.000888	0.0818	0.514	161.632	243427.0
1171	0.581	0.801	-12.282	0.0306	0.00424	0.00171	0.0326	0.692	128.179	240773.0
1172	0.558	0.719	-5.113	0.0267	0.0367	0.0	0.115	0.371	112.027	208600.0
1173	0.789	0.656	-14.825	0.0474	0.168	0.0409	0.0311	0.865	122.237	254000.0
1174	0.911	0.549	-8.797	0.0601	0.817	8.39e-05	0.0903	0.619	114.966	170302.0
1175	0.666	0.889	-4.295	0.0337	0.215	1.4e-06	0.0783	0.635	123.994	256574.0
1176	0.776	0.78	-4.374	0.128	0.0622	0.0	0.081	0.666	124.949	204347.0
1177	0.578	0.581	-6.867	0.0318	0.0658	0.0042	0.0674	0.408	83.293	195507.0
1178	0.315	0.715	-8.072	0.0362	0.00125	7.97e-06	0.0942	0.497	155.925	289533.0
1179	0.802	0.903	-3.267	0.046	0.0011	0.0	0.173	0.96	128.93	192533.0
1180	0.673	0.678	-7.284	0.0274	0.053	0.0437	0.0972	0.747	121.994	224800.0
1181	0.651	0.949	-6.566	0.0403	0.00737	0.125	0.286	0.61	113.257	285733.0
1182	0.663	0.264	-14.571	0.0914	0.706	0.0	0.1	0.657	122.482	354533.0
1183	0.511	0.769	-7.032	0.042	0.181	0.0	0.0921	0.818	129.657	160907.0
1184	0.573	0.902	-7.638	0.054	0.018	0.00125	0.0928	0.876	84.412	225280.0
